id_compra,id_cliente_unico,cidade,estado,id_produto,forma_pagamento,quantidade,nome_produto,preco,categoria,preco_total,data_compra
5659543f2c384877607595dab0690d5d,63adc4def3cd3c39bd83083d737d98b5,Sao Paulo,SP,17878434ca0082537806de545c2f0351,credit_card,1,Pasta Térmica de Prata,49.90,Coolers e Refrigeração,49.90,2025-06-20
565b0bdb5bfef65df5a23890967586f6,dff41d762e4e7b68b73af7203a429072,Sao Paulo,SP,06c6e01186af8b98ee1fc9e01f9471e9,credit_card,1,Switch de Rede 48 Portas,799.90,Roteadores e Redes,799.90,2024-08-25
566aa88269ebf1551f8e2da76e215e08,264f4cb827da92a17f8296f54595aecf,Rio De Janeiro,RJ,eaaedcf6f1fee559b27b286e16afdf88,credit_card,1,Mouse Óptico USB,35.90,Mouse,35.90,2025-03-31
566d9c868488d3e11feef9ec86a29357,94837a8c3cb6e4f464af8394c3c5483c,Santos,SP,656e0eca68dcecf6a31b8ececfabe3e8,credit_card,1,Cabo Óptico Toslink,39.90,Cabos e Adaptadores,39.90,2024-08-04
5672fc8f50b8761ce7d2a3ec4ffc2b52,e0c42e9b0757216867fcad61d4d5bbfc,Niteroi,RJ,dbb67791e405873b259e4656bf971246,boleto,2,Cooler com Base de Cobre,99.90,Coolers e Refrigeração,199.80,2025-03-05
5680b2a510b3058b5b17603c79ebcf67,e1bf3333b4e28f9c0ce83a4eb26f8b7f,Dois Corregos,SP,de480e3ae31eea2d2d97d694c43172fc,credit_card,1,Processador Intel Core i5-11400,1129.90,Processador,1129.90,2024-09-23
5691a076ef144cb3bb777a3eb18b77d1,94cda9f737e0360d53ad8191af1ec1a5,Rio De Janeiro,RJ,7ace8e994998f636a12d3cdc71c6b942,credit_card,2,Monitor Curvo para Games,1899.90,Monitor,3799.80,2024-08-24
569749247450c1251fdd11128a1bb2bc,e0ddba2f90c646e8a37318ca04a48119,Campinas,SP,990ddab43ee46a1a76436796f92470d4,credit_card,1,Fonte com Proteção UVP,279.90,Fonte de Alimentação,279.90,2025-01-12
56a5d2f61f9244d988bb47eddf41d2d2,ee8a82aa67708572e19a41f800984ecc,Nossa Senhora Do Socorro,SE,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-05-15
56a9371475e5344f96ca0933a17215ea,ef703a9d0ca43405418d06ccd6f5c0e6,Barra Mansa,RJ,16cc7a098d176187b6d8e9519fa81585,credit_card,1,Memória RAM CL18,459.90,Memória RAM,459.90,2025-04-29
56a97868cb13e5f9af3e4d72256ffa54,38983aad587a0f0af1374a4fd4e6aa56,Niteroi,RJ,4b456247c6fd6370f0c01903b0c6d67d,credit_card,1,Placa de Rede PCIe Wi-Fi 6,249.90,Roteadores e Redes,249.90,2024-08-02
56b7ca6309bd6a7a28e721e5d4b0b490,cfbb30c3ba2413ca1c2bc4e8ec5cad3f,Sao Jose Dos Campos,SP,1427b126f61597524866770b05d4eed2,credit_card,1,HD Externo 8TB,1199.90,Armazenamento,1199.90,2025-01-14
56d1fb4a6598e5323822ae47a4d14c9d,e29ff1ce9d54dd45a0348c87f786ab2e,Bom Jesus Do Itabapoana,RJ,52d9fae94c2e139cde2318ee1e3a9d1f,credit_card,1,Mouse com Emissor 2.4GHz,54.90,Mouse,54.90,2025-03-03
56dc7f1b8195b7fbdd6479f055a203bb,323630f1bddac4dc06bf3bdeb90dbe36,Brasilia,DF,060c17562f97e5bb60bc0dfa4dd5b3f2,credit_card,1,Placa de Vídeo RX 6900 XT 16GB,4899.90,Placa de Vídeo,4899.90,2025-03-16
56f4b702b959eee297b018acdb60c380,b463aa86422087e97281b2787590fb0d,Sao Paulo,SP,18486698933fbb64af6c0a255f7dd64c,credit_card,1,Gabinete com Espaço para Cable Management,329.90,Gabinete,329.90,2025-02-01
56f5ac1c23292d909b75a7d2e00774fc,18cee462713aba96605f7918cd72cc58,Carapicuiba,SP,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-02-13
56fdda0cb0aee560cd00b1a571dcb10f,bc5fbc9860ad6ea016f6a52502f27c82,Florianopolis,SC,656e0eca68dcecf6a31b8ececfabe3e8,credit_card,2,Cabo Óptico Toslink,39.90,Cabos e Adaptadores,79.80,2025-07-13
570065bfd340aecea7e2c960ec530b6f,3e43fc8a00d1e9ef2879b0e842820155,Tapes,RS,bcb4f6803e8889a70dc5ed14c2f5f785,credit_card,1,Processador AMD Ryzen 5 5500,849.90,Processador,849.90,2024-12-01
5732ff3d673577d9e4f61f10e8d62a13,bbc0205db07a6b4053a94c6a349dec2d,Porto Alegre,RS,060c17562f97e5bb60bc0dfa4dd5b3f2,boleto,1,Placa de Vídeo RX 6900 XT 16GB,4899.90,Placa de Vídeo,4899.90,2025-08-16
574d6172ae1179b6855da44fa76d9741,94fda9e078cbaebcaeff99aba5ed804f,Novo Horizonte,SP,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-05-02
5764ae851e6c27213dc25d7c7e4c713f,bf6541019197793ee3f6abac0e4c4710,Cabo Frio,RJ,88dd63919fc9ab693803578a04a20209,credit_card,1,Monitor 40 Polegadas Ultrawide,4299.90,Monitor,4299.90,2024-08-03
576e5a5f6d1ed0b333acc88bee3b8c25,408b1dc1bf28c3245e5eca9097e14b9f,Sao Paulo,SP,908c23dd2b637d8ff1a4e593a5b249ee,credit_card,1,Water Cooler 240mm,449.90,Coolers e Refrigeração,449.90,2024-10-22
576f9e432d8d303ce2ffc75736352fe1,41a72c392ea30409d891c7fef45aef04,Belo Horizonte,MG,62d41a80c366aa2d8644e3270adf8440,credit_card,1,Placa de Vídeo GTX 1660 Ti 6GB,1899.90,Placa de Vídeo,1899.90,2025-03-02
5780928bf02589330d7318899b32f757,5ef08d4b847e88520aafd4856c5068b1,Eloi Mendes,MG,134957eeec87be2414ac629ee0b947a4,credit_card,1,Placa de Vídeo RX 7800 XT 16GB,3899.90,Placa de Vídeo,3899.90,2024-09-15
5795641bab8a44216bb7f551187af034,4c0bac678bfb8ff0becd5b393b45a884,Belo Horizonte,MG,97db532f755c1c66eab401e27f687295,credit_card,1,Placa-Mãe Micro-ATX AMD,599.90,Placa-Mãe,599.90,2025-01-05
5795afd080b42134859d9b925c7919ea,6ec20c2a8312b4a1a7497f70cc7004ac,Iconha,ES,4464ecc5c8cd38eff5beae1484f80166,boleto,1,Kit de Montagem para Cooler,45.90,Coolers e Refrigeração,45.90,2025-02-21
579c04f647cacb17047677baa1282eaf,cf6537b8c233d17a93a1b6f7a9a94aa3,Ibicarai,BA,d934d5a5c12e50df26c0669f578e2621,credit_card,1,Placa-Mãe com Suporte ECC,1699.90,Placa-Mãe,1699.90,2025-03-14
57b49374c8a506e6a26dfef7b426f342,b20a9b1d684eda5eaa2d6724d164286f,Jacarei,SP,167b4b8c4bd0c401bea62f5e050d70a4,boleto,1,Fonte com Fan 120mm,269.90,Fonte de Alimentação,269.90,2024-11-08
57c28fab977b1d61c2b5612548fda073,fb37b564ebbc8a5591a65b9cfa3d501e,Ilheus,BA,7b85e3deef35afd6ebed5461ee8f0641,credit_card,1,Teclado com Conexão 2.4GHz,99.90,Teclado,99.90,2025-02-28
57dd83bf1021dc5613a4e19544a99915,b44c8d45a4be6501f69e0e2d154ad06b,Caruaru,PE,d1c427060a0f73f6b889a5c7c61f2ac4,voucher,2,Headset 7.1 Surround,259.90,Headset e Áudio,519.80,2025-04-16
57e15b65e74748b2b3c1a146dc123d1c,5f1dbbd199824c20f16be99227bc0434,Sao Paulo,SP,e5ae72c62ebfa708624f5029d609b160,credit_card,1,Processador AMD Ryzen 5 7600,1699.90,Processador,1699.90,2025-06-09
57ee82f12deff0a89b3429c8fc1b4bb0,0d647b9c98fdd09b7a1a277e0277924c,Contagem,MG,6085250f7b172d15b2fd69b85ca4808e,credit_card,1,Mouse para Design Gráfico,189.90,Mouse,189.90,2024-06-21
5809615d50c0de0f3750359fb6bb1df3,4fac04a63b4eccc77d5b89efedddc4a2,Pelotas,RS,b3b0bce74668bf355cbd94db1e4d17b9,credit_card,3,Headset com Cancelamento de Ruído,449.90,Headset e Áudio,1349.69,2024-06-02
580e9410cdbeb1ec66a48d3d0454dd17,51566116908cb5d81f18c8e5b58e3c1a,Sao Leopoldo,RS,f71f42e2381752836563b70beb542f80,voucher,2,Cabo USB 2.0 A/B 3m,25.90,Cabos e Adaptadores,51.80,2024-11-24
582cf4da048ab21901845f7aa0a92dfa,375f4e60299f72aa02057338a28a75c6,Rio De Janeiro,RJ,ff285e6c96040323d3763dd184924018,boleto,1,Roteador Mesh com 2 Unidades,599.90,Roteadores e Redes,599.90,2024-07-07
58535c8942c191304a6b7c1b33c33b4f,34e19eb83a7ca102c1dd4ee4264d889e,Brasilia,DF,8b32eb3053c5c248a5e547f8a1bfb859,credit_card,1,Adaptador USB-C para USB-A,19.90,Cabos e Adaptadores,19.90,2024-06-10
587db1c1aa53b800cbf81582f39cc672,0e50cbdd5d63d23949fe524dd4a7fbbd,Cuiaba,MT,a0c6107c67d8dc850d070c70c7d32000,credit_card,1,Memória RAM com Suporte a XMP,499.90,Memória RAM,499.90,2025-01-23
587ed74a3001b5f1083b78c5bb0090c2,8135e811f7ddf66951e1faa7cd56be6f,Jundiai,SP,cedf309ce95b4a69d153dd219dd1cef8,credit_card,1,Roteador 5G,1499.90,Roteadores e Redes,1499.90,2024-05-06
58933cbe8ca93dbada467cc7b2eebd7c,e0e957a429019cea064dd3ef26733a4e,Itabira,MG,f71a7c95a86564873cd996896b2976f6,credit_card,1,SSD 480GB SATA,329.90,Armazenamento,329.90,2025-05-30
589eac637e68da58add10ee5e6710bac,9764c899917199574678b4d3f1aacfa3,Sao Paulo,SP,5b8a5a9417210b1b84b67b9a7aefb935,boleto,1,Teclado Gamer com Display LCD,599.90,Teclado,599.90,2025-01-12
589eac637e68da58add10ee5e6710bac,9764c899917199574678b4d3f1aacfa3,Sao Paulo,SP,e5ae72c62ebfa708624f5029d609b160,boleto,1,Processador AMD Ryzen 5 7600,1699.90,Processador,1699.90,2025-01-12
589eac637e68da58add10ee5e6710bac,9764c899917199574678b4d3f1aacfa3,Sao Paulo,SP,fe59a1e006df3ac42bf0ceb876d70969,boleto,1,Adaptador DisplayPort para HDMI,39.90,Cabos e Adaptadores,39.90,2025-01-12
58a2de891c9d6c4e5b5a36320350bfd2,0387d9f3e2a143aecdaa33644ab6658c,Salvador,BA,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2025-03-06
58af5cb7dd3b38d0e83d7768dade1e0a,50cd8f5fd1ab508572cbcc9fb2ac15c3,Tramandai,RS,d267d19dabd3e26083fc8529fdc35ea3,boleto,1,Placa-Mãe AMD B450,649.90,Placa-Mãe,649.90,2024-05-27
58b2b537d85cec193ae2780cccb526a4,3dbcf9834bc024c54979fdb525e2166e,Guarapuava,PR,0d85c435fd60b277ffb9e9b0f88f927a,credit_card,1,Webcam para Notebook,109.90,Webcams,109.90,2025-03-17
58b67b63bcec8f5f157c17d15b724b89,2a87b667d8f245547f3dad4341d8b850,Tres Marias,MG,b192be433004cc1f10b467c0e9ea309b,credit_card,1,Processador AMD Ryzen 5 3600X,1199.90,Processador,1199.90,2025-08-15
58c52765e19cea6cf6b0a66e90749558,1a04d0c1c69390f4b06acf0d3c86e108,Florianopolis,SC,acd999849b296e49ab668c7e832ccb72,debit_card,1,Roteador Empresarial,1299.90,Roteadores e Redes,1299.90,2025-04-13
58ce0052aa4738f6f2b744f50cf6e546,b7089d62580787ff265431ca5efbc924,Florianopolis,SC,3dd2a17168ec895c781a9191c1e95ad7,boleto,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-03-09
58edc4867c66375b07bb99a5ff66e843,d1fe4bc6768b366d3765ae53b7689cc2,Sao Luis,MA,0ac2a75d9c1e9688df3a7730a4ffad14,credit_card,1,Headset Multiplataforma,239.90,Headset e Áudio,239.90,2024-06-03
590bf22b132e188810d97f542a58f3e7,46417ad5a94a3c89c3725a93d3600b73,Brasilia,DF,eb46bd8f6499638557d2daf6874d14db,credit_card,1,Memória RAM de Alta Frequência 4000MHz,529.90,Memória RAM,529.90,2024-11-20
591bbdc0cd7aae35890765d570a3f0b1,f158ffc1a88f91b5206241e14ff1091f,Aracati,CE,7b85e3deef35afd6ebed5461ee8f0641,credit_card,1,Teclado com Conexão 2.4GHz,99.90,Teclado,99.90,2025-03-05
5923263d49d190dc167b702f6dfc0c4d,a236735e1c15b02067a6711bafdfb317,Sao Paulo,SP,6987398dff454a3138231540e2a6ec61,boleto,1,Monitor com Cobertura Adobe RGB,3999.90,Monitor,3999.90,2024-08-25
59249f8efaa491f566ba65d67ca9c254,4c00eebb1e1bbcfaafdb99184505c3e8,Simoes Filho,BA,d1c427060a0f73f6b889a5c7c61f2ac4,voucher,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2024-12-23
592673ab37fe8fa9e3a4844d067682dd,6d95b58561843bf4eae9911b681b9a07,Sao Sebastiao,SP,e2c5dc4fd3098fcb1fd6cccbff7b0b04,credit_card,1,Memória RAM Desktop 2GB,89.90,Memória RAM,89.90,2025-03-15
5928d420527d13a50a884bc80c6ea676,7dd77892175c704aab875ba11e9d9948,Passo Fundo,RS,0fc6914383c2bea767a9562c9d8b43a1,boleto,1,Cabo de Rede CAT8 1.5m,69.90,Cabos e Adaptadores,69.90,2025-07-03
59322ccc8917e2a716dfd4f60499b983,9136946b6b16453f79f2dfcef449486e,Salvador,BA,27a8b41684f77dd86572fa185bc143ba,credit_card,1,Processador Intel Core i5-13600K,1999.90,Processador,1999.90,2024-06-28
5933eca8bf39eb9b770be4f92e295796,723760306f7a15ad72dac1b300eccbee,Camacari,BA,6bc8dadd7731eae110fe2d177361784c,credit_card,1,Fonte com Múltiplos Rails,329.90,Fonte de Alimentação,329.90,2024-12-17
5935d2e5e81201ca0c8233ea39b5b63b,da684931f18993d4aa2053e392465fce,Rio De Janeiro,RJ,e53e557d5a159f5aa2c5e995dfdf244b,credit_card,1,Mouse com Design Simétrico,64.90,Mouse,64.90,2025-08-06
5942376062bf8180e22499a0bd422a00,01cf4a649781b563f650ce1c18b19be6,Sao Jose Dos Campos,SP,de480e3ae31eea2d2d97d694c43172fc,boleto,1,Processador Intel Core i5-11400,1129.90,Processador,1129.90,2025-06-09
596428e20f127315255e853fb6f851fe,8b3a246714d7e73eee1214efc27fa818,Porecatu,PR,1612209b0b37fbe80e1e8e1b7d19ca1d,boleto,1,Teclado Mecânico Gamer,249.90,Teclado,249.90,2024-10-01
59668dbabb7fd2151ea6d80d1ea0f251,a5d1c2c3d4291671247752816fd0771f,Sao Paulo,SP,3f14d740544f37ece8a9e7bc8349797e,credit_card,1,Monitor com Tecnologia OLED,4999.90,Monitor,4999.90,2025-03-02
5977d8425a6b519d6711a0beeb5a98b2,423ddcb7c0603e732d87bcc5c87eab9c,Urutai,GO,c6745a1ce132f8dc5f38829c6fb67eba,credit_card,1,Cabo VGA 1.5m,24.90,Cabos e Adaptadores,24.90,2025-04-05
598e3e1a06cd6e5aa4779c6d4c11e11a,84785c66e99975e647df36cee83cb4c4,Maracanau,CE,3dd2a17168ec895c781a9191c1e95ad7,boleto,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-07-16
598e800e9ad9acb037af33b097ae436d,d4161433b4b238a0c36242cc91c9f5a4,Alegrete Do Piaui,PI,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-03-18
5996322816675c956bf3f370bf0ff4d1,ff3a61dfa02c60ce76c6334cff4c0b11,Itaporanga,PB,1da4de0fa473f8506723c82af7d4cb3b,credit_card,1,Headset com Som Hi-Res,399.90,Headset e Áudio,399.90,2024-11-27
599b4f476f3590d89be00a727812d390,40730ca1af9742bd0bdbcef270ff4c76,Para De Minas,MG,990ddab43ee46a1a76436796f92470d4,credit_card,1,Fonte com Proteção UVP,279.90,Fonte de Alimentação,279.90,2024-11-28
59a7ff272ffc5a0a705f006f9b2db1b9,b4a66ce48a78a167657e1cb962ac798d,Rio De Janeiro,RJ,fea7f0c147905a41ca324c0e3234a4c7,voucher,2,Mouse Vertical Ergonômico,139.90,Mouse,279.80,2025-04-06
59af46052a799e80e2f0c665c587731d,7ae4af4d6afa33b3099b3577d3c640ed,Uberlandia,MG,ae5cad88462eb7b7b61401e31c45618e,credit_card,1,Cabo DisplayPort 2.0,99.90,Cabos e Adaptadores,99.90,2024-09-09
59b598f25ce5991f7526c8ff8fc76601,d733a95f6cb68a232fa3478980d52464,Sao Paulo,SP,145978af3e89b318be0b717a0953649a,boleto,1,Cartão de Memória SD 512GB,329.90,Armazenamento,329.90,2025-07-20
59b8ec350171c9fe4e4048ce80351ebe,00c605c0bfa39610b994c18f822a6d5a,Curitiba,PR,d1c427060a0f73f6b889a5c7c61f2ac4,debit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2025-04-24
59d51b78853d8f69413cee505d705ba1,4824a03c22b7a98b8be744ef7640c7b9,Taubate,SP,7b07e5afce1bb1e6fa3ffcdc718d7e69,credit_card,1,Placa de Vídeo RX 6800 16GB,3599.90,Placa de Vídeo,3599.90,2024-04-13
59e88b7d3675e89aceaf86f372d3bc9a,4d1bbadcfd9bdc738e54599627870319,Campo Florido,MG,83808703fc0706a22e264b9d75f04a2e,boleto,2,Teclado Mecânico com Fio e Bluetooth,329.90,Teclado,659.80,2025-01-03
5a0c5e6a4fb3e680d5a9664cea3314c5,43978720f599f4650780605f91517315,Carambei,PR,65c61dcb0156cdde1a197f99b91488e2,credit_card,1,Monitor para Jogos Competitivos,1799.90,Monitor,1799.90,2024-11-24
5a0e97d0e542a67558fb34daa8038b33,ff9e11d25bd3a13105fbf416eee813c5,Belo Horizonte,MG,8092fb20e422a961ea52cd441b5a4244,credit_card,1,Cabo USB Retrátil,24.90,Cabos e Adaptadores,24.90,2024-06-13
5a198bcc83422adfdadc4b093e2a25b8,5ea942166d1aa2e2741b447d4f49fe51,Rio De Janeiro,RJ,1af2a3ec7cecc4015321e562a26c9d1d,credit_card,1,Backplate para Cooler,35.90,Coolers e Refrigeração,35.90,2025-07-06
5a211401338dee5fa1388f6b4b70b456,d8d71cb1bbd6227d49f2f7a5886937fd,Tres De Maio,RS,b746f0f77468910428130facb2ee2d1f,credit_card,1,Webcam para Videoconferência,229.90,Webcams,229.90,2024-09-01
5a29fd07d4a1b1523a932159e4648b28,e0b85b0f7c0fe3b979937f2f483b44b0,Sao Paulo,SP,8d2acb5eb701be18bccec69a070fd23d,boleto,1,Teclado Gamer com Frame Destacável,259.90,Teclado,259.90,2024-11-25
5a2de8e8fb6ea695b64d70e0adf68c45,b4d20b907a61795e8c8f3a7966c6cfb9,Barueri,SP,eecc2c78b528d8073b4f1c4bddf92aae,credit_card,4,Placa-Mãe com Wi-Fi Integrado,899.90,Placa-Mãe,3599.60,2024-10-08
5a509a6537686bc8e701a4461631e965,2dec450164b26f0f45ccbee550cd9091,Sao Paulo,SP,56cdfe67fbda57c1dcc752f5f361f981,boleto,1,Powerline 1000Mbps,299.90,Roteadores e Redes,299.90,2025-05-21
5a7ca318214b5a70fd94e277af9643f1,418b52303f8ba25bdf11d39ae6512ecf,Niteroi,RJ,bc055ae94989497c0d66bfa4263ccf61,credit_card,1,Gabinete HTPC,319.90,Gabinete,319.90,2024-11-24
5a8860de5c94def4edfddc2f88880b2f,99172dcdec60d7c00f2f6cedcdab4c3e,Cacapava,SP,3dd2a17168ec895c781a9191c1e95ad7,boleto,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2025-05-26
5a90bdab22ab69f4095415dd55451b66,edaced9806005e41a24fed33e2a1469c,Sao Paulo,SP,d0fe4295267f15ccaceac4fb233d8c9a,boleto,1,Water Cooler Custom,899.90,Coolers e Refrigeração,899.90,2024-02-04
5aae98560d0aff8d326d8f5767979e22,2a456aae65c24e15428c2f8e39367f23,Cruz Alta,RS,4298b7e67dc399c200662b569563a2b2,boleto,1,Mouse para Notebook Ultrafino,59.90,Mouse,59.90,2025-07-05
5ab1b7017955abafee1aaf11eb8a8105,0280c3bae373e59fd0f564cf9b0188a1,Sao Paulo,SP,5450ae624c196f64c291a61b12ffa3ee,boleto,1,Mouse com Fio,29.90,Mouse,29.90,2024-08-20
5ab6412ef2b60684cba4139fe9eff658,f0429420d07ad62d9c63fcf889284c12,Rio De Janeiro,RJ,780d24bfcf24b143f013354507158385,credit_card,1,Monitor Curvo 34 Polegadas Ultrawide,2899.90,Monitor,2899.90,2024-10-02
5ac2c9301491372ab320f5aa4e451ff1,f3614734af84686da8c277c2e041761b,Rio Brilhante,MS,b1f32fc9713cf8c0813fff7c9c8262b2,boleto,1,Tubos para Water Cooler,79.90,Coolers e Refrigeração,79.90,2024-11-05
5ade2c3932a0c4836b4eb4e16f4373db,19bf5ff07d8fd116a234c49d5d3b6f88,Sao Goncalo,RJ,dd47440cb56de3ab674f9208ff0edc3e,boleto,1,Teclado Gamer com Teclas PBT,319.90,Teclado,319.90,2024-02-20
5afbfbc1d4f7235258bea4e37dcbf406,9e993cc836a32a8e4c2ef494dbe8fca1,Sao Paulo,SP,5526b1ae9ab2688cf600783cece249df,credit_card,1,Teclado Mecânico com Switch Vermelho,189.90,Teclado,189.90,2025-04-14
5b02e3190400ea2755927d0ee0647d73,be3d8eb606dba13a902ed67389d38366,Santo Andre,SP,47de5f36ace720b578ca1b30d0b45b8d,credit_card,1,Headset com Microfone Removível,219.90,Headset e Áudio,219.90,2024-10-14
5b03a739e69fe70af9a396dd3c5fd228,ba47fc1e9bf003964a40acdfdc46a7db,Valinhos,SP,dbb67791e405873b259e4656bf971246,credit_card,1,Cooler com Base de Cobre,99.90,Coolers e Refrigeração,99.90,2025-01-29
5b113b47da093bc2cbbc7797aeee7994,35265d972a3f3e1c348e8c280ae3afd4,Uberaba,MG,a35a9f46dcee0a67c8c7ad8493eb4135,credit_card,1,Processador AMD Ryzen 3 4100,649.90,Processador,649.90,2025-07-20
5b18b03607394168a3dd744501c2dd00,2dcd856e6e9f05230b7023c1c616814d,Sao Sebastiao Do Paraiso,MG,1a300f482e35d7eac74b229be067aefd,credit_card,1,Amplificador de Headphone,399.90,Headset e Áudio,399.90,2024-10-13
5b2b93888b6631e300170b0104f2608d,63a6216ad1a050823d1a4ce68c8eff13,Campinas,SP,b112694f32005c5254383ccf38bfd11f,boleto,1,Cabo Thunderbolt 3,199.90,Cabos e Adaptadores,199.90,2025-01-03
5b2c9910c96e7dec4dac98d009a43858,3d0069224545e8fb3b67f447e5a3d43e,Presidente Prudente,SP,0fc6914383c2bea767a9562c9d8b43a1,credit_card,1,Cabo de Rede CAT8 1.5m,69.90,Cabos e Adaptadores,69.90,2024-02-19
5b2c9910c96e7dec4dac98d009a43858,3d0069224545e8fb3b67f447e5a3d43e,Presidente Prudente,SP,381169576b9f3c083a1c3261da161a3b,credit_card,1,Espaçador para Ventoinha,15.90,Coolers e Refrigeração,15.90,2024-02-19
5b3eecddd7b10744360abfff7a6a74a4,f7bd01ae726f7f4a6c709e9c4fb23574,Sao Paulo,SP,0ea678faa34b54418a17e76511472882,boleto,1,Placa-Mãe com Thunderbolt,2299.90,Placa-Mãe,2299.90,2025-07-25
5b5144a746963b5eff535ab86fd72942,d7d49052cdf33e61ca4eb8753f810b62,Sao Jose Dos Campos,SP,d04857e7b4b708ee8b8b9921163edba3,credit_card,1,Fonte com Proteção OVP,279.90,Fonte de Alimentação,279.90,2025-05-09
5b57e9de57b0d980b9a9049aeacc5955,61a9153088a4f16da81e88b864f7f0e7,Louveira,SP,382132cf96c88a277a65226833af5f61,boleto,1,Mouse Gamer sem Fio,229.90,Mouse,229.90,2024-10-30
5b5df11336181a5d1e7a021ea5642bd6,d1cda6997ec00dd06cb0de062d2fa517,Araruama,RJ,1af2a3ec7cecc4015321e562a26c9d1d,credit_card,1,Backplate para Cooler,35.90,Coolers e Refrigeração,35.90,2025-02-20
5b6e82f76cdae6678ce541e6f72c9b01,1f80e2d0cc571920e312b26856aa7175,Sao Paulo,SP,dd47440cb56de3ab674f9208ff0edc3e,credit_card,1,Teclado Gamer com Teclas PBT,319.90,Teclado,319.90,2024-06-25
5b6ef6be2fa71ebc92c95847830eb35f,25126926be8dbdb3264285caa7d0c40c,Sao Joao De Meriti,RJ,0ac2a75d9c1e9688df3a7730a4ffad14,credit_card,1,Headset Multiplataforma,239.90,Headset e Áudio,239.90,2024-06-17
5b7078954da6923760467cf39ac91bc0,5efc4f7cfd77f13ba84f279a14e10070,Brasilia,DF,5450ae624c196f64c291a61b12ffa3ee,credit_card,1,Mouse com Fio,29.90,Mouse,29.90,2024-09-17
5b7359c33f9eac26e1a575430eab31a9,7937e55f278950f0a110d4b2ee25756d,Florianopolis,SC,163da86e86f0089de089399c28c3fcbb,credit_card,1,SSD 8TB NVMe M.2,4599.90,Armazenamento,4599.90,2025-02-11
5b7584c36737b6035bd68d79b4fbac54,81f5e468ac10012ae97be721e56206fc,Curitiba,PR,dbb67791e405873b259e4656bf971246,credit_card,1,Cooler com Base de Cobre,99.90,Coolers e Refrigeração,99.90,2025-03-05
5b7aed674843fc9b20d1c4cef543a761,f567a12b251dc3a5eadcd126e00d4f4d,Birigui,SP,115e606ac8059e4cfa1c6c3310fb365c,boleto,1,Cabo HDMI 3m,39.90,Cabos e Adaptadores,39.90,2025-05-09
5b8b4d4819cdb1edb181f172f6cf9a2c,79011b99c470d42cbff223c97d8b0857,Sao Jose Dos Campos,SP,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2025-01-19
5b8b540b5934e4af4790f609af380cf8,ee17bd1e446411a0282fea8aaff3358c,Iguaba Grande,RJ,42e3e1a52d783ace62d11a17c88c1324,credit_card,4,Monitor Profissional para Design,3499.90,Monitor,13999.60,2025-02-21
5b908ef05527e15afdc4a901b502d54a,8e02f2db173adfe360ad90294cf5d412,Florianopolis,SC,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2025-04-09
5b96fa278c2b3c1e29c190ef1b651d08,3256049f46589ca9ddb1dd86043f3948,Santa Juliana,MG,6d2fde7d12bb6ff367dbda120ba8828e,boleto,1,Cabo de Rede CAT5 10m,32.90,Cabos e Adaptadores,32.90,2024-02-13
5b9a1d812c91401093d659b221e17971,5e00c95343f267a339450c3df6b713ae,Carapicuiba,SP,6aeed4d936d742aa5bd53a63b821a0bf,credit_card,1,Webcam USB 3.0,149.90,Webcams,149.90,2025-04-17
5ba2971983dbd7066539c01bcaad029d,f93fa04812acec5c7cca35346684c216,Sao Paulo,SP,82c3ea364e5480f335f6743ee725a921,boleto,1,Teclado com Teclas Macros Programáveis,339.90,Teclado,339.90,2024-08-23
5ba3cea9dff7fe43cd56516ba1390ea3,991661da9dcd5764a09be065bb4246fe,Campinas,SP,d76c049f36a5b4975aa3cf095a6fa499,credit_card,1,HD Interno 8TB,999.90,Armazenamento,999.90,2025-02-03
5ba8503668408d9c4b89795726cb7f4e,5e9c91d2ab9c71653247f6bec2b177b6,Tubarao,SC,89b121bee266dcd25688a1ba72eefb61,credit_card,1,Roteador Wi-Fi N300,119.90,Roteadores e Redes,119.90,2025-05-16
